customer_id,age,gender,marital_status,job,monthly_income,housing_status,district,city,no_of_previous_loans,no_of_available_loans,total_on_time_payments,total_late_payments,risk
19621600542,65,Male,Divorced,Banker,386539,Family,Gampaha,Ja-Ela,5,3,3,8,medium
19701960555,60,Female,Single,Tailor,304974.79,Rent,Kalutara,Kalutara,0,1,1,10,medium
19530890562,55,Male,Married,Tailor,216652.5,Rent,Galle,Ambalangoda,5,1,19,5,medium
19952660574,65,Male,Divorced,Clerk,379931.43,Family,Matara,Weligama,1,3,6,7,medium
19511870588,30,Male,Married,Police Officer,482136.39,Family,Galle,Hikkaduwa,5,2,19,9,low
19830050593,58,Male,Single,Software Engineer,406630.32,Rent,Kandy,Peradeniya,4,0,18,5,low
19573090604,40,Female,Married,Accountant,259185.27,Rent,Matale,Dambulla,5,1,0,6,medium
19811090612,61,Male,Single,Accountant,424108.23,Own,Galle,Hikkaduwa,3,0,3,8,low
19921700623,39,Female,Married,Mason,254637.97,Rent,Matara,Matara,1,3,15,8,medium
19833050631,45,Male,Married,Tailor,215890.62,Family,Colombo,Moratuwa,1,2,2,10,high
19900240646,49,Female,Divorced,Driver,259659.89,Rent,Gampaha,Kelaniya,0,3,11,2,medium
19600700658,21,Male,Single,Fisherman,319067.04,Own,Matara,Weligama,0,1,17,4,low
19742260663,55,Male,Single,Painter,149195.29,Rent,Colombo,Dehiwala,4,0,19,10,medium
19803510671,39,Female,Married,Businessman,224890.13,Other,Gampaha,Negombo,4,3,3,7,high
19950130688,46,Male,Divorced,Civil Servant,395769.87,Other,Kandy,Gampola,3,0,3,10,high
19661400697,61,Female,Married,Chef,298151.59,Other,Nuwara Eliya,Hatton,4,1,5,2,high
19830890704,53,Male,Single,Shop Assistant,61615.65,Other,Matale,Dambulla,3,0,11,7,medium
19700680715,49,Female,Married,Engineer,126994.05,Rent,Nuwara Eliya,Talawakele,0,3,12,0,medium
19563080728,40,Male,Married,Mechanic,459421.34,Own,Gampaha,Ja-Ela,3,3,13,3,medium
19952900739,45,Male,Married,Driver,239869.21,Other,Matara,Akuressa,2,3,5,2,high
19593160741,41,Male,Divorced,Clerk,244345.12,Rent,Matale,Galewela,3,0,10,5,medium
19640070757,29,Male,Divorced,Chef,401001.6,Family,Colombo,Dehiwala,3,0,17,2,low
19620620764,50,Male,Married,Police Officer,483677.19,Family,Colombo,Moratuwa,4,0,10,4,low
19721980779,42,Male,Married,Driver,416929.73,Family,Matara,Weligama,0,3,13,7,medium
19803310784,49,Female,Divorced,Security Guard,94909.6,Own,Matale,Dambulla,5,1,7,4,medium
19803480796,40,Female,Single,Banker,137177.33,Other,Galle,Ambalangoda,0,1,6,9,medium
19833090803,25,Female,Married,Mason,448361.66,Own,Gampaha,Negombo,5,2,3,9,high
19952910819,51,Male,Married,Police Officer,126679.46,Own,Kalutara,Kalutara,1,3,3,2,high
19970840828,25,Female,Single,Teacher,344858.57,Own,Galle,Galle,5,3,16,7,low
19881590837,24,Female,Divorced,Driver,466216.87,Family,Matara,Matara,5,3,16,1,low
19730030842,21,Female,Married,Nurse,111772.11,Other,Matale,Matale,4,2,13,10,high
19512420856,38,Male,Single,Software Engineer,192462.46,Family,Gampaha,Ja-Ela,5,3,7,3,medium
19800040862,30,Male,Single,Shop Assistant,61187.71,Family,Hambantota,Tangalle,2,2,10,10,medium
19601970871,28,Female,Single,Taxi Driver,414652.64,Own,Gampaha,Kelaniya,1,0,3,10,low
19530150882,38,Male,Divorced,Engineer,468866.09,Rent,Hambantota,Tangalle,1,2,17,1,medium
19610490897,60,Male,Married,Plumber,70707.96,Own,Kalutara,Kalutara,0,3,19,6,medium
19990880901,38,Male,Single,Driver,42178.66,Own,Matale,Galewela,2,3,14,1,medium
20041940915,48,Male,Married,Banker,118931.16,Family,Nuwara Eliya,Hatton,5,3,10,9,medium
19941500926,52,Male,Divorced,Farmer,99075.13,Other,Kandy,Kandy,1,2,13,10,medium
19501130930,55,Female,Single,Driver,375549.72,Family,Galle,Ambalangoda,3,1,15,2,medium
20042010944,25,Male,Divorced,Banker,482517.97,Rent,Nuwara Eliya,Hatton,2,2,15,10,medium
19612900957,25,Female,Divorced,Fisherman,435976.3,Rent,Matara,Akuressa,1,2,2,10,medium
19871870965,58,Female,Divorced,Clerk,137092.64,Other,Galle,Galle,5,3,6,8,high
19562830979,57,Male,Single,Laborer,62841.35,Own,Matale,Galewela,2,3,15,5,medium
19760370981,50,Male,Single,Army Officer,158045.73,Other,Matara,Weligama,5,1,19,6,medium
19990820991,22,Female,Single,Mechanic,93668.82,Family,Gampaha,Ja-Ela,5,2,9,2,low
19603091007,49,Female,Divorced,Security Guard,424621.53,Other,Kandy,Peradeniya,5,2,5,10,medium
19502981012,39,Male,Divorced,Nurse,269932.53,Own,Gampaha,Negombo,2,1,6,1,medium
19641711022,37,Female,Married,Doctor,383949.44,Family,Gampaha,Ja-Ela,3,0,2,10,high
19832691035,22,Male,Single,Cleaner,133016.68,Family,Colombo,Dehiwala,4,3,12,6,medium
19631611044,52,Male,Married,Businessman,363587.61,Rent,Matara,Akuressa,1,2,7,4,high
19952401050,54,Female,Single,Fisherman,406175.59,Own,Matara,Weligama,0,3,1,10,medium
19520431064,62,Female,Married,Clerk,425814.85,Rent,Gampaha,Ja-Ela,1,0,6,7,high
20040101079,27,Female,Divorced,Taxi Driver,343574.69,Family,Hambantota,Tissamaharama,1,1,18,2,low
19790231081,25,Male,Divorced,Fisherman,489027.71,Family,Hambantota,Tissamaharama,3,0,12,0,low
19562451095,37,Male,Married,Taxi Driver,302408.14,Own,Gampaha,Ja-Ela,3,3,15,8,medium
19790241108,28,Male,Divorced,Fisherman,427068.75,Own,Kandy,Kandy,4,2,3,8,high
20020761118,42,Female,Married,Nurse,234032.35,Other,Gampaha,Kelaniya,5,2,11,7,high
19980251126,35,Male,Married,Clerk,229329.74,Family,Nuwara Eliya,Nuwara Eliya,1,1,9,9,medium
19601191135,57,Male,Married,Farmer,152236.57,Family,Kandy,Peradeniya,5,2,20,10,medium
19890721147,63,Female,Single,Police Officer,259436.45,Rent,Kandy,Gampola,3,3,1,7,medium
19823451159,48,Female,Married,Teacher,395786.28,Other,Colombo,Colombo,1,0,6,3,high
19730071167,47,Male,Divorced,Taxi Driver,422110.18,Rent,Matara,Matara,4,0,8,7,medium
19700341174,58,Male,Divorced,Software Engineer,286683.1,Own,Hambantota,Hambantota,1,3,15,4,medium
19882721187,31,Male,Single,Engineer,165613.05,Family,Kalutara,Panadura,3,1,8,3,medium
19750731197,40,Male,Divorced,Laborer,426236.22,Rent,Gampaha,Negombo,1,1,8,6,medium
19762571205,38,Female,Single,Tailor,349723.09,Rent,Matara,Matara,3,1,9,0,medium
19503091216,28,Female,Married,Cleaner,37106.27,Family,Matara,Akuressa,3,2,0,10,high
19712361220,48,Male,Single,Police Officer,216338.51,Rent,Matale,Dambulla,1,2,10,8,medium
19683061234,49,Female,Single,Businessman,387728.46,Rent,Colombo,Colombo,0,3,15,10,medium
20013011246,33,Female,Single,Construction Worker,402535.56,Other,Matale,Matale,2,0,14,8,medium
19680621250,37,Female,Single,Teacher,158303.88,Other,Galle,Ambalangoda,3,0,5,5,low
19612121267,41,Female,Single,Security Guard,386636.42,Own,Matale,Matale,1,2,19,6,low
20011941277,32,Female,Single,Army Officer,375808.61,Family,Galle,Ambalangoda,5,0,10,8,medium
19511081281,57,Male,Single,Painter,294025.6,Rent,Kandy,Kandy,3,0,2,9,medium
19953021291,41,Male,Single,Civil Servant,466352.13,Own,Galle,Galle,1,3,11,5,medium
19580891308,34,Female,Married,Army Officer,80051.1,Rent,Kandy,Peradeniya,1,0,9,0,medium
19551601311,25,Female,Single,Driver,182132.43,Other,Galle,Ambalangoda,2,0,16,5,low
19823521323,60,Male,Single,Security Guard,116057.38,Own,Kandy,Peradeniya,5,2,11,9,medium
19991001338,27,Male,Divorced,Mechanic,84512.35,Rent,Matara,Weligama,5,3,15,3,medium
19720751341,49,Male,Married,Electrician,98595.52,Other,Hambantota,Tangalle,5,0,19,7,high
19860161355,35,Male,Married,Businessman,250948.43,Other,Kandy,Gampola,3,0,0,5,high
19930361363,24,Female,Single,Shop Assistant,22258.13,Rent,Galle,Ambalangoda,1,1,17,9,high
19660671374,37,Male,Single,Civil Servant,347823.65,Own,Matale,Matale,4,2,15,2,low
19600921380,37,Female,Single,Nurse,456897.72,Other,Gampaha,Kelaniya,5,1,0,5,medium
19840061390,33,Male,Single,Software Engineer,138002.83,Rent,Colombo,Moratuwa,0,1,16,2,medium
19801511406,47,Male,Divorced,Clerk,324175.37,Own,Matara,Matara,1,3,2,6,medium
19860351412,43,Female,Divorced,Plumber,234189.24,Rent,Hambantota,Hambantota,3,0,9,10,medium
19683241420,46,Female,Married,Engineer,296303.62,Rent,Nuwara Eliya,Talawakele,3,1,1,6,medium
20002321437,56,Female,Single,Mason,19129.71,Family,Gampaha,Negombo,3,1,13,5,medium
19992551449,31,Female,Divorced,Plumber,357223.48,Family,Kalutara,Panadura,3,3,4,0,low
19691881456,43,Female,Divorced,Tailor,61591.01,Other,Gampaha,Ja-Ela,4,3,3,6,medium
19500921462,39,Male,Single,Software Engineer,245230.92,Own,Kalutara,Kalutara,0,1,15,6,medium
19681661475,21,Female,Married,Cleaner,54162.39,Family,Colombo,Moratuwa,3,1,14,10,high
19953141489,61,Female,Single,Fisherman,495338.08,Own,Matara,Akuressa,3,3,8,1,medium
19820731497,63,Male,Married,Fisherman,306221.05,Other,Kalutara,Beruwala,5,0,0,2,high
19983401508,50,Female,Married,Software Engineer,185741.83,Family,Matara,Weligama,4,3,18,9,medium
20010271515,45,Female,Divorced,Farmer,110592.42,Own,Galle,Galle,2,2,6,2,low
19592611528,36,Male,Divorced,Army Officer,446157.27,Own,Kandy,Gampola,4,2,4,8,medium
19881981539,61,Male,Single,Civil Servant,373971.4,Family,Kandy,Kandy,1,1,15,0,medium
19930261547,59,Male,Single,Teacher,51999.31,Own,Gampaha,Kelaniya,2,1,2,7,medium
19700511553,50,Female,Married,Mason,221348.83,Own,Kandy,Gampola,5,3,13,4,high
19592181564,62,Male,Single,Civil Servant,153746.49,Other,Kandy,Gampola,3,2,18,8,medium
19771951578,29,Male,Married,Shop Assistant,139950.25,Rent,Galle,Ambalangoda,2,1,16,0,high
19682211585,22,Male,Single,Software Engineer,394144.42,Other,Nuwara Eliya,Talawakele,0,3,7,0,medium
20022721594,58,Female,Married,Mechanic,406776.94,Family,Kalutara,Panadura,1,1,16,9,low
20011171609,31,Female,Divorced,Cleaner,462463.08,Rent,Gampaha,Negombo,0,3,11,9,medium
19602291611,47,Male,Divorced,Accountant,214918.62,Rent,Gampaha,Negombo,1,2,14,7,medium
19911561621,60,Male,Single,Police Officer,13991.41,Other,Kalutara,Beruwala,5,2,9,4,medium
19672011630,55,Male,Divorced,Construction Worker,152623.89,Own,Kalutara,Kalutara,5,1,14,10,medium
19970421648,41,Male,Single,Shop Assistant,122733.05,Rent,Kandy,Gampola,2,1,13,9,medium
19841641655,59,Female,Single,Nurse,11578.16,Family,Matale,Galewela,4,2,8,3,low
19630731662,43,Female,Married,Tailor,229511.75,Other,Nuwara Eliya,Talawakele,2,1,5,1,high
19610221678,54,Male,Married,Plumber,274633.16,Own,Kalutara,Kalutara,4,0,4,5,low
19833051689,42,Male,Single,Teacher,488658.32,Other,Hambantota,Tissamaharama,5,3,5,0,medium
19580481692,49,Male,Divorced,Mason,344448.1,Rent,Galle,Ambalangoda,2,0,8,3,medium
19860511709,43,Female,Divorced,Nurse,55096.61,Family,Galle,Hikkaduwa,4,3,19,8,medium
19931301714,26,Male,Divorced,Painter,91352.7,Own,Kandy,Peradeniya,5,3,0,0,low
19623131720,28,Female,Divorced,Farmer,437164.37,Rent,Kandy,Peradeniya,0,1,7,2,medium
19981751732,64,Female,Married,Plumber,104275.64,Rent,Kalutara,Panadura,3,2,15,2,high
19941001741,53,Female,Married,Security Guard,364723.46,Own,Matara,Weligama,2,1,1,10,medium
19660211751,37,Male,Single,Engineer,239462.87,Own,Kalutara,Kalutara,3,1,20,2,low
19543321764,34,Female,Divorced,Laborer,71278.78,Family,Gampaha,Kelaniya,3,0,19,4,low
19990791771,32,Male,Single,Teacher,407202.08,Other,Gampaha,Ja-Ela,2,1,15,5,medium
19830711781,37,Female,Married,Banker,382062.74,Own,Gampaha,Ja-Ela,4,2,11,10,medium
19761051799,62,Male,Single,Mechanic,425043.14,Rent,Nuwara Eliya,Hatton,5,1,18,4,medium
19703411802,38,Female,Single,Construction Worker,471212.05,Family,Hambantota,Hambantota,3,2,6,6,medium
19920571812,53,Male,Married,Chef,329392.02,Rent,Gampaha,Kelaniya,2,3,14,9,medium
19500341829,50,Female,Married,Chef,23607.16,Own,Galle,Ambalangoda,1,1,12,9,medium
19701101838,58,Female,Divorced,Laborer,305757.73,Rent,Matara,Akuressa,2,0,17,1,low
19921991846,46,Male,Single,Clerk,81801.99,Own,Galle,Hikkaduwa,2,2,16,1,low
19802351858,51,Male,Married,Taxi Driver,275414.3,Other,Nuwara Eliya,Hatton,0,3,2,2,high
19802101866,53,Female,Divorced,Construction Worker,335089.28,Rent,Matara,Akuressa,0,3,0,6,medium
19831751879,31,Female,Married,Army Officer,186075.28,Other,Matale,Galewela,2,2,8,9,medium
19600421888,32,Male,Divorced,Plumber,328096.67,Own,Matale,Dambulla,4,1,3,4,low
19562351898,43,Male,Single,Accountant,157285.41,Own,Matale,Galewela,4,3,10,3,low
19691921907,29,Female,Married,Accountant,412294.98,Other,Matale,Dambulla,1,1,1,3,high
19980381917,46,Female,Married,Police Officer,232514.06,Other,Matale,Dambulla,5,2,1,7,high
19853231924,29,Male,Married,Laborer,225759.7,Family,Matara,Akuressa,4,3,11,4,high
19942771937,46,Female,Married,Shop Assistant,160950.17,Own,Hambantota,Tangalle,1,3,18,10,medium
19731291944,25,Male,Divorced,Electrician,447681.46,Other,Galle,Galle,2,0,16,1,low
19551441953,41,Female,Divorced,Electrician,245956.44,Rent,Matale,Galewela,5,1,6,7,medium
19812171964,46,Female,Single,Civil Servant,146045.42,Own,Matara,Weligama,5,0,3,1,low
19892781973,24,Female,Divorced,Painter,283474.81,Rent,Galle,Galle,5,3,12,6,medium
19823551986,39,Male,Single,Fisherman,94295.94,Rent,Matara,Matara,2,0,16,1,low
19570641996,25,Male,Married,Driver,169490.21,Family,Nuwara Eliya,Talawakele,1,3,10,10,medium
19670512000,23,Female,Divorced,Cleaner,271866.35,Family,Galle,Galle,2,0,5,3,low
19532992014,56,Male,Divorced,Army Officer,366730.48,Family,Colombo,Moratuwa,3,0,19,2,low
19581302025,49,Female,Married,Taxi Driver,458133.34,Other,Kalutara,Kalutara,3,3,15,5,high
19840662030,23,Female,Divorced,Electrician,343840.86,Own,Galle,Hikkaduwa,5,2,9,7,medium
19573202049,52,Male,Divorced,Plumber,426312.44,Family,Nuwara Eliya,Nuwara Eliya,5,3,5,10,medium
19912872050,25,Female,Single,Fisherman,64294.64,Other,Nuwara Eliya,Hatton,2,2,20,8,high
19771902063,51,Female,Single,Construction Worker,401807.06,Rent,Hambantota,Hambantota,4,2,17,3,medium
19913142074,54,Female,Divorced,Fisherman,249683.59,Own,Nuwara Eliya,Hatton,0,2,6,0,medium
19993372087,61,Female,Single,Accountant,393464.49,Own,Nuwara Eliya,Nuwara Eliya,2,1,20,3,low
19591672091,38,Female,Single,Receptionist,238830.32,Other,Nuwara Eliya,Talawakele,2,0,20,0,low
19780562101,65,Female,Divorced,Mechanic,476338.5,Rent,Kandy,Gampola,3,1,13,8,medium
19550772112,51,Female,Single,Civil Servant,498063.5,Rent,Colombo,Colombo,3,0,7,6,medium
19991872120,48,Female,Single,Security Guard,345159.24,Family,Colombo,Dehiwala,2,0,17,8,low
19811782137,23,Female,Divorced,Mechanic,467857.09,Family,Kalutara,Panadura,0,1,7,6,medium
19952732146,61,Male,Single,Shop Assistant,205547.94,Rent,Hambantota,Hambantota,1,3,3,6,high
19673032154,58,Female,Married,Painter,330638.93,Family,Matara,Akuressa,5,0,18,9,low
19510462164,46,Female,Divorced,Army Officer,174754.83,Family,Kandy,Peradeniya,1,2,0,0,low
19580042179,61,Female,Single,Chef,128545.75,Other,Gampaha,Negombo,0,3,20,0,high
19901282184,35,Male,Single,Mason,127580.95,Rent,Galle,Galle,2,0,14,8,medium
19932942194,49,Female,Divorced,Teacher,60212.98,Family,Galle,Hikkaduwa,5,3,16,6,medium
19543172205,36,Male,Married,Fisherman,167774.45,Rent,Matale,Matale,5,0,9,4,high
19591062211,35,Male,Single,Businessman,379264.51,Own,Matara,Weligama,2,0,11,0,low
19592652229,35,Female,Married,Civil Servant,201000.17,Other,Nuwara Eliya,Nuwara Eliya,5,1,18,10,medium
19721762237,64,Male,Married,Laborer,454790.46,Other,Hambantota,Tissamaharama,2,2,8,9,high
19602662247,44,Female,Married,Nurse,74083.44,Other,Kandy,Gampola,1,1,17,0,high
20030712254,36,Female,Married,Fisherman,269108.12,Other,Matale,Dambulla,1,0,3,2,high
19961502264,58,Female,Divorced,Electrician,34105.21,Rent,Kandy,Gampola,1,2,11,7,medium
19532732275,45,Male,Single,Civil Servant,494361.42,Own,Kandy,Gampola,0,1,17,5,low
19921682285,49,Male,Married,Mechanic,48219.38,Family,Colombo,Dehiwala,1,1,4,6,medium
19640842296,37,Female,Divorced,Electrician,100321.43,Own,Hambantota,Hambantota,5,2,3,7,medium
19590582306,57,Male,Divorced,Security Guard,394645.66,Family,Nuwara Eliya,Nuwara Eliya,4,3,12,9,medium
19982682316,30,Male,Divorced,Laborer,21865.56,Rent,Colombo,Dehiwala,0,2,1,4,high
19621992324,42,Female,Single,Painter,29571.94,Rent,Nuwara Eliya,Nuwara Eliya,2,0,6,0,low
19751992335,52,Female,Married,Clerk,202632.29,Other,Matara,Weligama,2,0,15,4,low
19800782345,33,Female,Divorced,Civil Servant,212092.69,Family,Galle,Galle,4,2,3,1,low
19512672356,41,Male,Divorced,Teacher,94564.44,Own,Colombo,Dehiwala,0,2,13,10,medium
19832052361,22,Female,Divorced,Fisherman,162720.51,Family,Hambantota,Tissamaharama,2,3,3,3,low
19762122379,62,Male,Married,Electrician,392429.62,Other,Kandy,Peradeniya,0,2,2,4,high
19801902385,62,Female,Married,Banker,345135.39,Family,Gampaha,Negombo,1,2,15,0,high
19981932399,22,Male,Single,Clerk,102514.61,Rent,Colombo,Colombo,3,3,2,7,medium
19831062402,52,Male,Married,Plumber,182118.48,Rent,Colombo,Colombo,3,2,4,0,high
19650172419,32,Female,Single,Construction Worker,367819.93,Other,Kalutara,Panadura,4,0,4,9,low
19551622424,25,Female,Married,Security Guard,449715.33,Family,Gampaha,Kelaniya,3,0,1,7,high
19773262430,41,Male,Single,Clerk,118247.06,Family,Matara,Weligama,4,0,14,9,medium
20000782441,24,Male,Married,Police Officer,464277.15,Family,Matale,Matale,2,3,13,4,high
20010172451,42,Female,Divorced,Doctor,41268.44,Family,Matale,Galewela,5,3,3,8,medium
19742982460,37,Male,Married,Chef,233641.25,Own,Hambantota,Hambantota,3,3,8,6,medium
20030212470,46,Female,Single,Doctor,291830.95,Own,Galle,Galle,1,3,17,1,low
19863272480,29,Female,Single,Nurse,306757.96,Rent,Nuwara Eliya,Nuwara Eliya,3,0,7,0,medium
19761152499,35,Male,Married,Security Guard,171078.44,Rent,Hambantota,Hambantota,0,3,8,6,medium
19602572504,61,Female,Divorced,Plumber,156894.59,Other,Matale,Galewela,4,1,1,7,high
19681492518,65,Male,Single,Police Officer,438864.56,Family,Galle,Ambalangoda,1,2,18,4,low
19751302520,41,Male,Single,Banker,193787.56,Family,Galle,Ambalangoda,0,2,10,9,medium
20020272531,31,Male,Single,Electrician,56290.98,Family,Galle,Ambalangoda,3,0,20,4,low
19921872547,34,Female,Divorced,Nurse,34341.33,Rent,Nuwara Eliya,Hatton,5,1,3,6,medium
20000152553,37,Male,Married,Banker,351760.14,Family,Matara,Matara,3,2,2,6,high
19930772564,56,Female,Married,Laborer,338259.17,Rent,Galle,Hikkaduwa,5,2,10,4,high
19820602571,56,Male,Single,Electrician,177781.27,Family,Gampaha,Negombo,3,0,20,6,low
19811782588,52,Male,Divorced,Doctor,146846.37,Rent,Galle,Hikkaduwa,2,1,0,1,medium
19702712592,44,Female,Divorced,Cleaner,397341.85,Other,Hambantota,Tissamaharama,5,1,13,2,medium
19811272608,38,Male,Divorced,Chef,268942.34,Other,Matale,Galewela,1,3,9,6,medium
19702282615,28,Female,Married,Construction Worker,248075.01,Own,Matale,Matale,0,3,6,9,high
19722782625,43,Female,Single,Plumber,143621.25,Own,Matara,Weligama,5,1,8,0,medium
19671642634,33,Female,Married,Shop Assistant,46878.3,Own,Colombo,Dehiwala,4,2,7,7,medium
19771602645,60,Female,Single,Farmer,290463.04,Family,Gampaha,Kelaniya,1,3,5,4,medium
19612902650,63,Female,Divorced,Police Officer,356202.44,Rent,Galle,Hikkaduwa,3,3,9,0,medium
19590872667,63,Female,Divorced,Taxi Driver,154263.22,Other,Galle,Galle,4,2,17,9,medium
19591482674,57,Female,Single,Chef,163146.4,Other,Matale,Galewela,5,0,8,0,low
19781852688,42,Male,Single,Civil Servant,336137.82,Rent,Nuwara Eliya,Hatton,1,2,0,9,medium
19911922698,38,Male,Divorced,Taxi Driver,61602.75,Rent,Gampaha,Negombo,4,3,9,3,medium
19960162705,58,Male,Divorced,Doctor,28931.36,Own,Kalutara,Kalutara,5,1,8,4,low
19581572710,52,Female,Divorced,Software Engineer,107174.85,Family,Matara,Weligama,4,2,15,10,medium
19770492722,52,Male,Divorced,Painter,84633.01,Rent,Kandy,Gampola,1,2,9,10,medium
19590782736,52,Male,Divorced,Engineer,47882.78,Rent,Matale,Matale,1,3,6,0,medium
19562542749,38,Male,Married,Driver,384268.38,Other,Galle,Ambalangoda,4,3,6,0,high
19632462757,22,Female,Single,Accountant,397251.13,Own,Gampaha,Negombo,4,2,9,9,medium
20040602761,63,Male,Married,Army Officer,61837.58,Family,Kandy,Gampola,1,1,13,0,high
19513482779,65,Male,Married,Doctor,337205.7,Other,Matale,Galewela,1,1,10,2,high
19720572787,46,Male,Single,Police Officer,203938.99,Own,Galle,Ambalangoda,2,1,4,4,medium
19802262794,64,Male,Married,Plumber,138522.94,Rent,Kandy,Peradeniya,5,2,12,4,high
19612202800,54,Female,Single,Taxi Driver,144502.72,Family,Galle,Hikkaduwa,3,2,20,9,medium
20051542814,60,Male,Married,Receptionist,256337.88,Family,Nuwara Eliya,Talawakele,2,1,16,4,low
19640162829,58,Female,Single,Electrician,321928.38,Own,Hambantota,Tissamaharama,1,2,9,6,medium
19880162836,49,Male,Married,Laborer,248116.53,Other,Kandy,Kandy,4,0,18,6,medium
19602732848,45,Female,Divorced,Painter,109883.58,Family,Colombo,Moratuwa,1,1,2,8,medium
20043012855,30,Female,Married,Taxi Driver,122996.72,Own,Gampaha,Negombo,4,3,2,1,low
19750322864,49,Female,Single,Army Officer,60901.35,Other,Hambantota,Hambantota,4,0,1,8,low
19782902870,65,Female,Single,Driver,383877.31,Family,Matale,Dambulla,4,3,3,6,high
19871332884,50,Female,Single,Businessman,426521.81,Own,Kandy,Kandy,3,3,0,10,medium
19881922893,27,Female,Married,Laborer,386598.87,Own,Kalutara,Panadura,3,2,8,10,high
19941642905,41,Female,Married,Taxi Driver,135730,Other,Nuwara Eliya,Hatton,5,2,15,3,medium
19721832913,58,Female,Single,Police Officer,136835.19,Rent,Matale,Dambulla,1,2,14,2,medium
19601932922,61,Male,Single,Tailor,79991.68,Rent,Gampaha,Negombo,2,0,11,0,low
19600482937,55,Male,Single,Painter,116442.4,Family,Colombo,Dehiwala,3,0,5,5,low
19963212945,50,Male,Married,Banker,472457.09,Rent,Matale,Matale,2,1,19,0,medium
19683332957,40,Female,Married,Police Officer,429128.46,Other,Matale,Matale,3,2,18,9,high
19543312960,39,Male,Single,Businessman,483953.64,Own,Nuwara Eliya,Talawakele,5,1,20,2,low
20021082978,24,Male,Divorced,Teacher,474976.62,Rent,Matara,Matara,2,3,18,6,medium
19563462985,37,Female,Married,Clerk,38941.94,Other,Gampaha,Negombo,5,2,17,10,high
19990662996,21,Male,Married,Software Engineer,306521.57,Family,Hambantota,Tangalle,0,2,11,6,medium
19543493002,25,Male,Married,Nurse,102413.1,Own,Matale,Matale,4,2,16,10,high
19541433015,65,Male,Married,Receptionist,415588.56,Other,Gampaha,Negombo,1,2,1,2,high
19592463024,47,Male,Married,Banker,210701.88,Own,Kandy,Kandy,0,1,10,1,low
19730853036,57,Male,Married,Tailor,168972.83,Own,Colombo,Moratuwa,1,1,10,8,medium
19563293041,46,Female,Divorced,Businessman,469576.74,Rent,Colombo,Colombo,1,2,7,2,medium
19862823054,62,Female,Single,Nurse,266959.41,Other,Galle,Hikkaduwa,1,0,3,10,high
19873373063,48,Female,Divorced,Nurse,28557.38,Family,Kandy,Kandy,1,3,19,0,low
19660613076,25,Male,Married,Banker,449914.22,Other,Gampaha,Ja-Ela,5,2,18,0,high
19651173087,65,Female,Divorced,Accountant,171726.66,Family,Gampaha,Negombo,2,0,18,2,low
19503273099,40,Female,Single,Security Guard,218876.24,Own,Gampaha,Negombo,1,2,2,3,medium
19611853104,45,Male,Married,Accountant,413790.4,Rent,Gampaha,Negombo,1,1,9,7,medium
19573653112,48,Male,Divorced,Police Officer,392281.69,Own,Gampaha,Ja-Ela,3,2,3,10,medium
19542803120,58,Male,Married,Software Engineer,141887.08,Other,Nuwara Eliya,Nuwara Eliya,3,2,18,4,high
19721493131,44,Female,Married,Chef,355884.09,Family,Nuwara Eliya,Hatton,3,2,0,10,high
19672153149,46,Male,Single,Fisherman,185670.17,Family,Matale,Galewela,4,2,6,6,medium
19982113151,37,Female,Married,Farmer,401653.36,Other,Colombo,Colombo,2,3,16,4,high
19800353163,22,Female,Married,Shop Assistant,135212.18,Family,Matara,Akuressa,3,0,7,9,medium
19862903176,60,Male,Divorced,Laborer,398709.11,Other,Matara,Akuressa,3,3,5,9,medium
19882493183,40,Female,Single,Electrician,26007.85,Own,Kandy,Peradeniya,4,2,10,6,medium
19690043199,53,Female,Single,Clerk,71740.67,Rent,Kandy,Kandy,1,0,11,6,medium
19942903205,60,Female,Single,Receptionist,44824.4,Own,Gampaha,Ja-Ela,3,2,7,8,medium
20042603219,60,Male,Single,Teacher,99911.2,Other,Kalutara,Beruwala,4,0,18,2,low
19692073225,35,Male,Married,Shop Assistant,380221.81,Other,Hambantota,Tissamaharama,5,0,8,3,medium
19930383232,22,Male,Single,Construction Worker,98459.89,Other,Hambantota,Tangalle,1,3,14,5,medium
19731643248,41,Male,Divorced,Accountant,188162.76,Own,Galle,Galle,5,2,18,6,medium
19881083251,34,Female,Single,Fisherman,35544.45,Rent,Hambantota,Tissamaharama,2,1,1,1,medium
19962673261,40,Male,Divorced,Mechanic,123671.52,Rent,Matara,Weligama,2,2,6,10,medium
19673283276,58,Male,Married,Receptionist,56849.54,Rent,Galle,Galle,1,0,4,10,high
19830293282,65,Female,Single,Chef,448221.65,Other,Hambantota,Tangalle,5,0,20,7,medium
19552913297,38,Female,Single,Clerk,348131.44,Family,Nuwara Eliya,Talawakele,3,0,11,3,low
19750693304,34,Male,Divorced,Chef,113114.67,Family,Matara,Matara,5,2,14,1,medium
19630023319,36,Female,Single,Farmer,34155.88,Other,Kandy,Kandy,3,0,7,5,medium
19582213326,55,Female,Married,Receptionist,22623.34,Rent,Gampaha,Negombo,5,3,14,7,medium
19680313339,44,Male,Married,Receptionist,121711.23,Family,Kandy,Gampola,5,0,8,0,low
20013123341,27,Male,Divorced,Chef,252800.54,Rent,Colombo,Dehiwala,4,2,20,1,low
19993173357,37,Male,Married,Taxi Driver,60761.28,Own,Matale,Matale,1,2,4,10,high
